FID,Area,Crop,FieldCropPrice,SavedWater,Recharge,Kitfox,TiptonKRat,GiantGarterSnake,TNC,HabCorridors,ConservationAreas,ImpBirdAreas,Nitrate,ModSAGBI,Prox2Wetlands,Depth2GroundWater
14918,17.33925544,Almonds,103958.0262,78.7202197,1825.548924,100,100,0,0,0,100,0,86.66666667,98,0,20
14924,75.2696197,Almonds,451281.263,341.7240734,11436.64481,100,100,0,0,0,0,0,61.48148148,77.25,0,20
14936,38.32248949,Almonds,229763.6354,173.9841023,3046.813842,100,100,0,0,100,0,0,0,17,100,20
14940,40.71893968,Almonds,244131.6244,184.8639861,4766.641154,100,100,100,0,0,100,0,95.55555556,38.25,100,15
14944,77.99271482,Almonds,467607.6615,354.0869253,5359.481386,100,100,0,0,0,100,100,91.11111111,91,0,19.5
14945,31.51369976,Almonds,188941.3323,143.0721969,3427.613403,100,100,0,0,0,100,0,72.22222222,29.5,9.5,20
14948,89.48120949,Almonds,536487.2759,406.2446911,14732.79764,100,100,0,0,0,100,0,84.44444444,0,0,20
14951,36.48119833,Almonds,218724.119,165.6246404,2567.898191,100,100,0,2.5,0,100,0,84.44444444,0,100,10
14953,77.53425652,Almonds,464858.961,352.0055246,5485.03366,100,100,0,0,0,5,0,80,12.66666667,0,20
14961,76.3683196,Almonds,457868.5512,346.712171,5375.53805,100,100,100,0,0,100,0,95.55555556,27.5,0,16
14975,29.25411865,Almonds,175393.946,132.8136987,2059.186699,100,100,0,0,0,0,0,85.55555556,0,100,20
14977,36.13653069,Almonds,216657.6538,164.0598493,4230.215122,100,100,100,0,68.33333333,100,0,91.11111111,90,100,10
14979,37.64314858,Almonds,225690.6266,170.8998946,4406.582849,100,100,0,0,0,100,0,0,98,0,20
14985,47.95907697,Almonds,287540.0847,217.7342094,5249.982014,100,0,0,0,0,0,0,0,95,100,20
14987,37.05165723,Almonds,222144.3225,168.2145238,6100.437972,100,100,0,0,0,100,0,66.66666667,53,0,20
14999,75.53125183,Almonds,452849.8863,342.9118833,7375.535465,100,100,100,0,0,100,0,0,0,100,20
15003,37.69265825,Almonds,225987.4633,171.1246685,2645.335328,100,100,100,0,0,100,0,94.44444444,19.33333333,0,20
15012,23.12020823,Almonds,138617.902,104.9657454,2348.119845,100,100,0,0,0,0,0,86.66666667,34,100,10
15013,38.21932309,Almonds,229145.0982,173.5157268,2690.420097,100,100,0,0,10,100,0,0,16.5,100,20
15020,23.96441003,Almonds,143679.3393,108.7984215,2738.913392,100,0,0,0,100,100,0,73.33333333,66.5,100,20
15022,28.86383619,Almonds,173053.9958,131.0418163,2643.654316,100,100,0,0,0,0,0,0,67,0,20
15025,30.312169,Almonds,181737.5186,137.6172473,2133.662476,100,100,100,0,100,100,0,91.11111111,0,100,20
15026,76.99224847,Almonds,461609.3355,349.5448081,9012.867796,100,100,0,0,0,100,0,95.55555556,98,100,20
15038,61.89641564,Almonds,371101.8169,281.009727,10191.04872,100,0,0,0,0,100,0,0,63,0,20
15044,27.00300794,Almonds,161897.3442,122.593656,4445.959702,100,0,0,0,0,100,0,21.48148148,63,0,20
15048,78.31946722,Almonds,469566.7153,355.5703812,9168.234698,100,100,0,0,0,0,0,92.59259259,97.5,0,18
15052,79.64243204,Almonds,477498.5906,361.5766415,5606.001626,100,100,0,0,0,0,0,91.11111111,0,100,20
15057,36.9131086,Almonds,221313.65,167.585513,3678.569071,100,100,0,0,100,0,0,70,87,0,20
15061,37.65613332,Almonds,225768.477,170.9588453,2649.051889,100,100,0,0,0,0,0,88.88888889,22.75,0,20
15065,39.32362322,Almonds,235765.9627,178.5292494,2767.975438,100,100,0,0,0,0,0,60.74074074,0,100,20
15070,38.29597573,Almonds,229604.6714,173.8637298,4495.146807,100,0,0,0,0,0,0,62.96296296,98,0,20
15071,53.28921034,Almonds,319497.0593,241.9330149,6238.142375,100,100,100,0,0,60.25,0,78.88888889,0,54.75,20
15072,32.29718939,Almonds,193638.7679,146.6292398,1040.460779,100,0,0,0,0,100,0,0,82.66666667,100,20
15074,155.0148259,Almonds,929396.0391,703.7673096,25522.69995,100,100,0,0,0,100,0,68.88888889,53.5,98,20
15076,75.10820097,Almonds,450313.4722,340.9912324,10393.99497,100,0,0,0,0,0,0,40,13.5,100,20
15082,76.68503875,Almonds,459767.4504,348.1500759,8976.905207,100,100,0,0,0,7,0,95.55555556,65.33333333,0,11.66666667
15085,38.89666786,Almonds,233206.1391,176.5908721,6201.192413,100,0,0,0,0,100,0,60,68,0,20
15087,34.04175522,Almonds,204098.3647,154.5495687,5604.867142,100,0,0,0,0,100,0,8.888888889,98,100,20
15088,78.49714118,Almonds,470631.9649,356.377021,11953.58462,100,100,100,0,0,100,0,33.33333333,17.5,100,20
15091,27.98455403,Almonds,167782.2332,127.0498753,4607.568157,100,0,0,0,0,100,0,11.85185185,62,0,20
15105,15.47136169,Almonds,92759.01315,70.23998207,1801.940047,100,100,0,0,100,0,0,55.55555556,73,0,20
15106,12.48483423,Almonds,74853.19817,56.6811474,878.8029095,100,100,0,0,0,0,0,78.88888889,1,100,20
15109,40.47674117,Almonds,242679.516,183.7644049,4097.942581,100,100,0,0,0,100,0,0,39.66666667,2,19.5
15110,38.01124452,Almonds,227897.5569,172.5710501,4449.672901,100,100,0,0,100,100,0,82.22222222,88.5,0,20
15118,38.08553032,Almonds,228342.9396,172.9083077,6270.661898,100,0,0,0,0,100,0,81.11111111,61,0,20
15119,76.02176218,Almonds,455790.7558,345.1388003,5224.042018,100,0,0,0,0,0,0,83.33333333,65.5,100,20
15120,125.5631421,Almonds,752817.5854,570.0566651,9208.782963,100,0,0,0,0,100,0,63.33333333,15,100,20
15121,41.13848737,Almonds,246647.0352,186.7687327,4815.754255,100,100,0,0,0,0,0,86.66666667,98,0,20
15123,72.95692761,Almonds,437415.4482,331.2244513,12012.12698,100,0,0,0,0,91,0,41.11111111,63,0,20
15137,68.39711261,Almonds,410076.9406,310.5228912,8118.412766,100,100,0,0,0,0,0,93.33333333,97.5,0,19
15139,32.79978524,Almonds,196652.0964,148.911025,2308.764872,100,100,100,0,0,100,100,91.11111111,18,100,20
15141,8.89075919,Almonds,53304.81345,40.36404672,1040.770192,100,100,0,0,100,100,0,88.88888889,98,0,20
15147,77.05620748,Almonds,461992.8036,349.835182,4462.751646,100,100,0,0,0,75,0,67.77777778,11.33333333,100,20
15152,78.31684675,Almonds,469551.0042,355.5584842,12021.17497,100,100,0,0,0,100,0,38.88888889,58.5,0,20
15154,47.48372475,Almonds,284690.0963,215.5761104,7721.120355,100,0,0,0,0,100,0,18.88888889,96.5,100,20
15157,40.62864583,Almonds,243590.2649,184.4540521,4636.022252,100,100,0,0,0,0,0,64.44444444,3,0,20
15171,38.23168114,Almonds,229219.1912,173.5718324,2386.444192,100,0,0,0,0,66,0,13.33333333,84.66666667,100,20
15173,43.70936144,Almonds,262060.7878,198.4405009,3950.249754,100,100,0,0,34,64,0,37.77777778,83.33333333,0,20
15177,78.43968775,Almonds,470287.5011,356.1161824,8083.403625,100,100,0,0,0,13,97,93.33333333,98,0,20
15182,149.1508926,Almonds,894238.6511,677.1450524,10249.30898,100,100,0,48,0,100,100,85.92592593,72.33333333,58.5,16.5
15184,52.79682767,Almonds,316544.9642,239.6975976,5779.560684,100,0,0,0,0,22,0,17.77777778,95,100,20
15186,107.0231822,Almonds,641660.6996,485.8852472,17508.98772,100,0,0,0,0,100,0,51.11111111,96.5,100,20
15189,42.61185403,Almonds,255480.6492,193.4578173,6617.107234,100,0,0,0,0,0,0,0,66.25,100,20
15192,76.83203421,Almonds,460648.7661,348.8174353,6048.817387,100,100,0,0,0,100,100,94.44444444,39.33333333,100,20
15193,76.73818584,Almonds,460086.0953,348.3913637,9374.552517,100,0,0,3,0,100,0,83.33333333,93,0,20
15198,74.49296598,Almonds,446624.8123,338.1980655,8800.361518,100,0,0,0,0,100,0,91.11111111,98,0,20
15201,37.4330752,Almonds,224431.1254,169.9461614,2634.900455,100,100,0,0,0,0,0,88.88888889,0,100,10
15204,38.3066467,Almonds,229668.6495,173.912176,4496.784751,100,80.5,0,0,0,34,0,71.11111111,98,0,20
15225,36.48592745,Almonds,218752.4726,165.6461106,4271.116211,100,9.666666667,0,0,0,100,0,0,94.66666667,100,20
15237,39.27927429,Almonds,235500.0674,178.3279053,4547.183552,100,100,0,0,0,100,0,81.48148148,26,0,20
15238,27.40515169,Almonds,164308.4091,124.4193887,4512.171396,100,0,0,0,0,100,0,27.40740741,63,0,20
15239,76.63986746,Almonds,459496.6246,347.9449983,5266.516803,100,100,0,0,0,100,0,71.11111111,87,0,20
15244,83.06630078,Almonds,498026.4983,377.1210055,13676.60324,100,0,0,0,0,0,0,88.88888889,0,0,20
15249,43.00594385,Almonds,257843.4265,195.2469851,4090.55533,100,100,0,0,0,100,0,0,61.5,99.5,20
15253,78.71862113,Almonds,471959.8545,357.3825399,5540.974914,100,100,0,0,0,100,0,27.22222222,0,100,7.666666667
15255,38.44797193,Almonds,230515.9691,174.5537926,4500.797092,100,0,0,0,0,100,0,0,98,100,20
15259,78.69239424,Almonds,471802.6104,357.2634698,6900.392403,100,100,0,0,0,2.5,0,41.11111111,35,65.33333333,20
15268,78.64570868,Almonds,471522.7058,357.0515174,12948.76676,100,100,0,0,0,100,0,1.111111111,67.33333333,100,20
15271,140.3529904,Almonds,841490.5645,637.2025764,23108.67519,100,98.5,0,0,0,0,0,86.66666667,0,0,20
15279,2.17614137,Almonds,13047.12087,9.87968182,159.8053343,100,100,0,0,0,0,0,0,97.5,100,20
15280,8.95138109,Almonds,53668.27387,40.63927015,217.4208041,100,100,0,0,0,100,0,84.44444444,0,100,20
15291,19.28874323,Almonds,115646.2387,87.57089426,2257.979163,100,0,0,0,0,0,0,11.11111111,98,0,20
15294,18.3383046,Almonds,109947.8554,83.25590288,1290.826545,100,100,100,99,0,100,100,77.77777778,0,100,15
15299,32.02701653,Almonds,192018.9384,145.402655,2586.288292,100,100,0,0,0,100,100,44.44444444,65.33333333,100,20
15303,57.59861684,Almonds,345334.2352,261.4977205,5917.99293,100,100,0,0,15,100,0,40,93.5,100,20
15310,27.86638874,Almonds,167073.7697,126.5134049,4588.112617,100,0,0,0,0,100,0,68.14814815,98,100,20
15314,77.61537342,Almonds,465345.2998,352.3737953,5463.317712,100,100,0,0,0,100,0,2.962962963,0,100,7.25
15321,7.01605175,Almonds,42064.94875,31.85287495,1155.170692,100,49.5,0,0,0,100,0,57.77777778,64,0,20
15336,65.00921908,Almonds,389764.7233,295.1418546,4305.644242,100,100,0,0,99.5,100,0,75.55555556,45.2,0,20
15342,10.24514296,Almonds,61425.06197,46.51294904,1196.571069,100,0,0,41,100,100,0,97.77777778,53.5,100,20
15343,18.93475651,Almonds,113523.9007,85.96379456,1319.372427,100,100,0,0,100,0,0,57.77777778,87.66666667,0,20
15344,40.28176804,Almonds,241510.5487,182.8792269,6632.265481,100,0,0,13,0,31,0,54.81481481,98,0,20
15347,44.50814085,Almonds,266849.8937,202.0669595,4457.851055,100,100,0,0,2.5,0,0,0,90.5,0,20
15351,13.52930324,Almonds,81115.34345,61.42303671,1499.198016,100,0,0,100,0,0,0,71.11111111,88.5,0,20
15352,71.70507511,Almonds,429909.929,325.541041,11806.01343,100,0,0,0,0,100,0,21.11111111,98,73.5,20
15354,76.77535437,Almonds,460308.9404,348.5601088,5327.781083,100,100,0,12.5,0,100,0,90,1.5,100,20
15358,41.25411156,Almonds,247340.2635,187.2936665,4829.289453,100,100,0,0,0,0,0,87.77777778,98,0,20
15361,76.20055305,Almonds,456862.7018,345.9505108,5236.328119,100,0,0,0,0,100,0,48.88888889,8.5,0,20
15362,17.52580085,Almonds,105076.4648,79.56713586,2051.605574,100,0,0,0,0,0,0,11.11111111,98,0,20
15364,14.60057838,Almonds,87538.20569,66.28662585,1500.142267,100,100,0,0,57.5,0,0,52.22222222,95,0,20
15365,51.83604916,Almonds,310784.5878,235.3356632,8534.641261,100,0,0,0,0,100,0,29.62962963,62,0,20
15369,78.4391641,Almonds,470284.3615,356.113805,8108.311982,100,100,0,0,0,100,0,78.33333333,98,0,20
15370,13.46307448,Almonds,80718.26694,61.12235814,1220.241712,100,100,0,0,0,0,0,55.55555556,95,0,20
15374,37.87785038,Almonds,227097.7883,171.9654407,5659.335986,100,100,0,0,0,100,0,26.66666667,71.66666667,0,20
15376,38.28816593,Almonds,229557.8475,173.8282733,4720.676275,100,0,0,0,0,0,0,78.88888889,87.75,100,20
15377,39.3111897,Almonds,235691.4172,178.4728012,2701.37525,100,100,0,0,0,100,0,95.55555556,87,0,20
15378,72.14713239,Almonds,432560.2967,327.5479811,9930.971609,100,0,0,0,0,100,0,30,83,0,20
15381,73.73949281,Almonds,442107.3413,334.7772974,8632.093662,100,100,0,0,0,100,0,57.77777778,0,0,20
15382,70.00655802,Almonds,419726.4188,317.8297734,11526.35797,100,0,0,0,0,36.5,0,74.44444444,97,100,20
15386,36.81764518,Almonds,220741.2962,167.1521091,4377.326938,100,100,0,0,0,100,0,40,3,100,20
15390,128.1206212,Almonds,768151.028,581.6676202,14517.22287,100,100,100,0,0,100,0,97.77777778,54,100,15
15391,12.63441137,Almonds,75749.9924,57.36022762,1479.009662,100,0,0,0,0,100,0,0,98,0,20
15393,9.52365189,Almonds,57099.34062,43.23737958,1568.039109,100,100,56,0,0,79,0,65.55555556,0,96,20
15395,14.58691839,Almonds,87456.30681,66.22460949,1886.197946,100,100,0,0,0,0,0,100,0,0,10
15396,37.16351441,Almonds,222814.9656,168.7223554,2553.791905,100,0,0,0,0,100,0,68.88888889,50.66666667,100,20
15398,38.68808872,Almonds,231955.5966,175.6439228,6369.87123,100,0,0,11,0,0,0,90,63,0,20
15399,60.26427779,Almonds,361316.2854,273.5998212,8379.496334,100,100,100,0,0,100,0,0,0,100,20
15402,37.74658714,Almonds,226310.7956,171.3695056,5140.748665,100,100,0,0,0,100,0,91.11111111,44,0,20
15403,80.70099322,Almonds,483845.2259,366.3825092,13287.16284,100,0,0,0,0,59.5,0,86.66666667,63,0,20
15406,37.39817022,Almonds,224221.8515,169.7876928,2569.916916,100,0,0,0,0,36.5,0,88.88888889,25.5,70.5,20
15411,20.00139557,Almonds,119918.9672,90.80633589,3217.792044,100,0,0,0,0,100,0,41.11111111,93,100,20
15417,28.95067583,Almonds,173574.6455,131.4360683,4766.637051,100,0,0,0,0,100,0,23.33333333,63,0,20
15418,105.3652516,Almonds,631720.5269,478.3582423,8091.96432,100,0,0,0,0,47.66666667,0,0,40.33333333,31.5,20
15420,32.36904581,Almonds,194069.5852,146.955468,3789.185748,100,100,0,0,0,100,0,0,87.5,0,15
15424,76.74263364,Almonds,460112.7623,348.4115567,7884.952595,100,100,0,0,0,78,0,20,8.5,0,20
15425,36.46343807,Almonds,218617.6369,165.5440088,4268.483558,100,100,0,0,0,100,100,93.33333333,98,0,15
15436,12.9917906,Almonds,77892.6703,58.98272932,1334.846722,100,100,0,0,0,100,0,4.444444444,95,100,20
15439,77.57242817,Almonds,465087.8203,352.1788239,12772.05452,100,0,0,0,0,100,0,53.33333333,63,0,20
15443,32.82435158,Almonds,196799.3846,149.0225562,3842.48476,100,20.33333333,0,0,0,0,0,84.44444444,98,0,20
15450,35.34236659,Almonds,211896.2192,160.4543443,5819.008683,100,0,0,0,0,100,0,66.66666667,63,0,20
15456,39.01714015,Almonds,233928.4343,177.1378163,4073.976144,100,100,0,0,0,100,0,66.66666667,90.5,0,20
15471,74.56064734,Almonds,447030.5979,338.5053389,5123.637541,100,100,0,0,0,55.25,0,73.33333333,87,0,20
15472,77.08534254,Almonds,462167.4838,349.9674551,9019.541072,100,100,0,0,0,70,0,0,67,47.5,20
15475,35.85265988,Almonds,214955.6979,162.7710759,4196.984634,100,39.5,0,0,0,1.5,0,30.37037037,90.5,0,20
15481,152.553002,Almonds,914636.1001,692.5906291,17023.41684,100,100,0,0,0,0,0,77.77777778,42.5,0,20
15487,38.14163115,Almonds,228679.2938,173.1630054,5873.422955,100,100,0,0,0,72.66666667,97,92.22222222,97,0,15
15490,86.77246638,Almonds,520246.9254,393.9469974,10157.75982,100,100,100,0,0,40.33333333,0,84.44444444,22,100,20
15495,75.40226145,Almonds,452076.5206,342.326267,9907.032259,100,100,100,0,0,100,0,28.88888889,17,100,20
15496,78.79661672,Almonds,472427.4794,357.7366399,6506.546641,100,100,0,0,0,0,0,92.22222222,16,0,17
15497,33.85254535,Almonds,202963.9512,153.6905559,2326.269666,100,100,0,0,0,68.25,98,94.44444444,91,0,20
15501,79.35027713,Almonds,475746.967,360.2502582,9290.735325,100,100,0,0,0,0,0,70,80.5,0,20
15502,38.74552576,Almonds,232299.9621,175.904687,2662.504115,100,0,0,0,0,100,0,53.33333333,1,0,20
15504,77.1742678,Almonds,462700.6378,350.3711758,8275.825202,100,100,0,0,0,100,0,74.44444444,79,0,20
15505,37.39615256,Almonds,224209.7546,169.7785326,2632.301484,100,100,0,0,0,100,0,0,1,100,20
15507,71.46972131,Almonds,428498.8582,324.4725347,11767.26317,100,0,0,0,0,0,0,91.11111111,63,10,20
15516,27.57244777,Almonds,165311.4378,125.1789129,2032.71372,100,100,0,0,0,57.25,0,85.92592593,16.66666667,100,10
15518,37.73991253,Almonds,226270.7778,171.3392029,2998.858581,100,100,0,0,31,0,0,0,17,100,20
15521,74.92838284,Almonds,449235.3672,340.1748581,12336.72084,100,18,0,0,0,100,0,64.44444444,99,100,20
15531,19.38921262,Almonds,116248.6059,88.02702529,2028.561975,100,100,0,0,100,0,0,63.33333333,98,0,20
15532,76.58819932,Almonds,459186.8467,347.7104249,8743.336793,100,100,0,0,0,0,0,90.55555556,69.66666667,0,17.5
15537,36.9918067,Almonds,221785.4868,167.9428024,4330.335455,100,100,0,0,0,100,0,0,98,0,20
15538,35.41709444,Almonds,212344.2522,160.7936088,5831.312387,100,100,0,0,0,100,0,77.77777778,53.5,0,20
15539,39.10602977,Almonds,234461.3747,177.5413752,4577.830671,100,0,0,0,0,100,0,82.22222222,98,0,20
15540,15.95158239,Almonds,95638.19077,72.42018405,2626.377501,100,0,0,0,0,100,0,0,63,0,20
15546,76.36492407,Almonds,457848.1932,346.6967553,8571.643092,100,100,0,0,0,0,0,64.44444444,87,0,20
15552,35.62587303,Almonds,213595.9905,161.7414636,4329.946947,100,100,0,0,0,100,0,84.44444444,0,0,0
15555,39.60841728,Almonds,237473.4541,179.8222145,4069.582679,100,100,0,0,28.66666667,100,0,48.14814815,93.5,0,20
15559,76.29680166,Almonds,457439.7633,346.3874795,9062.061451,100,0,0,0,0,100,0,77.77777778,54.5,0,20
15560,78.91125613,Almonds,473114.8035,358.2571028,5554.534421,100,100,0,0,0,100,0,86.66666667,0,100,20
15563,27.28286745,Almonds,163575.2503,123.8642182,3087.092159,100,0,0,0,0,0,0,75.55555556,95.5,100,20
15566,29.59460271,Almonds,177435.3284,134.3594963,2655.200565,100,100,0,0,0,0,0,4.444444444,51,100,20
15569,37.92959748,Almonds,227408.0396,172.2003726,2694.90077,100,100,0,100,0,100,100,52.59259259,16,100,15
15571,37.53712029,Almonds,225054.9308,170.4185261,5392.471309,100,0,0,0,0,0,0,0,68.33333333,100,20
15573,76.04216497,Almonds,455913.0813,345.231429,8188.887755,100,100,100,0,0,100,0,95.55555556,0,100,20
15575,21.53293254,Almonds,129101.343,97.75951373,1268.300617,100,100,0,0,100,0,0,33.33333333,42,0,20
15576,44.04051034,Almonds,264046.201,199.9439169,7067.887892,100,0,0,0,0,100,0,35.55555556,68.5,0,20
15585,40.33799838,Almonds,241847.6794,183.1345126,4722.047398,100,100,0,0,0,0,0,86.66666667,98,0,20
15590,56.81490762,Almonds,340635.4831,257.9396806,4052.559521,100,100,10,100,52.66666667,100,60.5,68.14814815,14.33333333,100,15
15595,14.37820965,Almonds,86204.9873,65.27707181,1553.074207,100,100,0,0,0,100,0,86.66666667,98,0,20
15603,16.76383038,Almonds,100508.048,76.10778993,1724.316372,100,100,0,0,0,0,0,55.55555556,95,0,20
15606,38.70268303,Almonds,232043.0972,175.710181,4530.614089,100,100,0,0,0,0,0,88.88888889,98,0,20
15614,22.24636977,Almonds,133378.7773,100.9985188,3662.794299,100,0,0,0,0,0,0,88.88888889,0,0,20
15616,26.2288216,Almonds,157255.6868,119.0788501,2694.890768,100,100,100,0,1,100,0,23.7037037,95,100,20
15617,77.20835733,Almonds,462905.0226,350.5259423,7106.28377,100,100,0,0,0,0,0,97.77777778,46,0,15
15618,38.46093435,Almonds,230593.6857,174.6126419,2960.000239,100,100,0,0,59.8,0,0,0,4,100,20
15621,78.26319586,Almonds,469229.3387,355.3149092,7213.711081,100,100,0,0,0,0,0,94.44444444,68,0,20
15623,48.77416538,Almonds,292426.9718,221.4347108,8030.511798,100,0,0,0,0,100,0,20,62,100,20
15626,79.74010318,Almonds,478084.1808,362.0200684,9334.537207,100,100,0,0,0,100,0,57.77777778,0,0,20
15627,69.63100571,Almonds,417474.7837,316.1247659,8151.145881,100,100,0,0,0,100,0,68.88888889,0,0,20
15633,134.8513644,Almonds,808505.4008,612.2251944,9266.678036,100,100,0,0,0,65.33333333,0,94.07407407,87,0,20
15636,90.55609522,Almonds,542931.7856,411.1246723,5586.171539,100,0,0,0,0,41,0,0,91,100,20
15639,43.61617066,Almonds,261502.0597,198.0174148,5105.796853,100,100,100,0,0,45.66666667,0,82.22222222,0,100,20
15641,20.54880864,Almonds,123200.9987,93.29159123,3382.048705,100,0,0,0,0,100,0,0,89,0,20
15649,38.842863,Almonds,232883.5504,176.346598,2890.441228,100,100,100,0,7.5,100,0,0,97,100,15
15651,76.97183515,Almonds,461486.9468,349.4521316,12673.16879,100,0,0,0,0,100,0,86.66666667,28,100,20
15654,39.31021744,Almonds,235685.588,178.4683872,4998.029502,100,0,0,0,0,0,0,68.88888889,89,0,20
15659,33.02079089,Almonds,197977.1424,149.9143906,5436.768598,100,0,0,0,0,93.5,0,48.88888889,63,0,20
15661,34.40950117,Almonds,206303.1965,156.2191353,2426.389781,100,100,0,0,100,0,0,0,0.5,100,20
15665,48.18914653,Almonds,288919.4737,218.7787252,5641.118628,100,100,100,0,0,42.66666667,0,81.11111111,4,100,20
15666,75.03484603,Almonds,449873.6704,340.658201,12354.24966,100,0,0,0,0,100,0,64.44444444,98.5,100,20
15670,38.17618815,Almonds,228886.4813,173.3198942,4468.981537,100,100,100,0,0,0,0,81.11111111,4,100,20
15673,77.02974583,Almonds,461834.152,349.7150461,8004.857437,100,100,0,0,0,41,0,93.33333333,98.5,0,20
15674,22.70069253,Almonds,136102.6831,103.0611441,3737.597102,100,0,0,0,0,100,0,37.77777778,49.5,100,20
15680,77.55186024,Almonds,464964.5046,352.0854455,9078.377078,100,100,0,0,0,100,0,51.11111111,0,0,20
15687,98.53956044,Almonds,590796.8908,447.3696044,10415.05803,100,100,0,0,0,22.33333333,0,93.33333333,91.66666667,0,20
15694,39.72968893,Almonds,238200.5419,180.3727877,2796.558255,100,100,100,0,47.33333333,100,0,94.07407407,88.5,100,10
15706,36.6688841,Almonds,219849.3947,166.4767338,4292.533485,100,0,0,0,0,100,0,100,0,0,10
15715,114.6059166,Almonds,687123.2112,520.3108614,18869.50106,100,100,0,0,0,100,0,91.11111111,0,0,20
15726,38.55610413,Almonds,231164.279,175.0447128,2713.95005,100,100,0,0,0,0,0,91.11111111,0,0,16
15746,79.0379452,Almonds,473874.3716,358.8322712,8120.7853,100,100,97,0,0,100,0,0,95,100,20
15748,39.81377975,Almonds,238704.7109,180.7545601,6101.428702,100,97,0,0,0,0,0,70.37037037,47,100,20
15763,144.9839831,Almonds,869255.8202,658.2272833,11919.61842,100,100,0,0,0,0,0,86.66666667,7.333333333,0,20
15769,45.96960685,Almonds,275612.157,208.7020151,7568.75012,100,100,0,0,0,100,0,28.88888889,66.5,0,20
15770,78.50054836,Almonds,470652.3927,356.3924896,5525.624852,100,100,0,7,0,100,50,0,17,100,5
15773,45.71182587,Almonds,274066.6234,207.5316894,6911.15403,100,0,0,0,0,100,0,35.55555556,74.5,0,20
