FID_Tulare_fields,TNC,Krat,Kitfox,Corridors,CPAD
10055,0,0,0,0,0
10056,0,0,1.619781776,0,0
10057,0,0,0.778818869,0,0
10058,0,0,0,0,0
10059,0,0,0,0,0
10060,0,0,0,0,0
10061,0,0,0,0,0
10062,0,0,0,0,4.154006224
10063,0,0,0.189508552,0,37.90171039
10064,0,0,0,0,2.396490027
10065,0,0,0,0,0
10066,0,0,16.70012544,0,0
10067,0,0,0,0,0
10068,0,0,0,0,0
10069,0,0,0,0,0
10070,0,0,0,6.744109735,0
10071,0,0,0,0,0
10072,0,0,0,0,0
10073,0,0,0.343551426,0,0
10074,0,0,0.037925497,0,7.58509949
10075,0,0,0,0,0
10076,0,0,2.967602846,0,0
10077,0,0,0,0,0
10078,0,0,0,0,0
10079,0,0,0,22.27403841,0
10080,0,0,0,0,18.18318032
10081,0,0,0,3.169949889,0
10082,0,0,0,0,0
10083,0,0,0,0,0
10084,0,0,0.210297586,0,0
10085,0,0,0,0,0
10086,0,0,0,0,0
10087,0,0,0,0,0
10088,0,0,0,0,0
10089,0,0,0,0,0
10090,0,0,0,0,0
10091,0,0,0,0,0
10092,0,0,0,0,0
10093,0,0,0,0,0
10094,0,0,0,0,0
10095,0,0,0,0,0
10096,0,0,0,0,0
10097,0,0,0,0,0
10098,0,0,9.49488874,0,0
10099,0,0,9.599131464,0,0
10100,0,0,0.174713979,10.65755272,0
10101,0,0,0,0,0
10102,0,0,0,0,0
10103,0,0,0,3.225003196,0
10104,0,0,5.592331155,0,0
10105,0,0,0,0,12.65950667
10106,0,0.13089413,0.39268239,0,0
10107,0,0,0,0,0
10108,0,0,29.79874553,0,0
10109,0,0,0,0,0
10110,0,0,0,0,0
10111,0,0,0,0,0
10112,0,0,0,0,0
10113,0,0,0,0,0
10114,0,0,0,56.22817219,0
10115,0,0,59.68617922,0,0
10116,0,0,0,0,0
10117,0,0,0,0,0
10118,0,0,0,13.22812914,0
10119,0,0,0,0,5.064955241
10120,0,0,2.580112734,0,0
10121,0,0,1.201250424,0,0
10122,0,0,0.545881612,0,18.19605372
10123,0,0,0,0,0
10124,0,0,0.067230905,0,8.471094029
10125,0,0,0,0,11.88177506
10126,0,0,0,0,0
10127,0,0,0,0,0
10128,0,0,0,0,0
10129,0,0,0,0.074627574,14.9255148
10130,0,0,0.129139447,0,0
10131,0,0,0,0,0
10132,0,0,0,0,0
10133,0,0,1.024527077,0,0.768395308
10134,0,0,0,0,0
10135,0,0,0,0,0
10136,0,0,0,1.218137957,0
10137,0,0,0,0,0
10138,0,0,0,0,0
10139,0,0,0,0,18.43478454
10140,0,0,0,0,0
10141,0,0,0,0,0
10142,0,0,0,0,9.337297635
10143,0,0,0,0,0
10144,0,0,0,0,29.53377636
10145,0,0,0,3.675629615,0
10146,0,0,0.185312626,0,0
10147,0,0,0,0,0
10148,0,0,0,0,0
10149,0,0,0.562800322,0,56.28003225
10150,0,0,0,0,0
10151,0,0,0,0,5.929050077
10152,0,0,0,6.670576902,5.803401904
10153,0,0,15.49931627,0,0
10154,0,0,0,0,0
10155,0,0,0.339236008,0,0
10156,0,0,0,0,4.600987762
10157,0,0,0.360484062,0,0
10158,0,0,7.4070758,0,0
10159,0,0,0,0,0
10160,0,0,0,5.593628847,7.296037626
10161,0,0,0,0,0
10162,0,0,0,0,0
10163,0,0,0,0,0
10164,0,0,0,0,0
10165,0,0,0,0,0
10166,0,0,0,0,0
10167,0,0,0,0,0
10168,0,0,0.355644445,0,0
10169,0,0,0,0,0
10170,0,0,0,0,0
10171,0,0,0.315137695,15.75688477,0
10172,0,0,0,0,0
10173,0,0,0,0,0
10174,0,0,0,0,0
10175,0,0,0,0,0
10176,0,0,1.094614588,0,0
10177,0,0,0,0,0
10178,0,0,0.628306584,0,21.61374648
10179,0,0,0,0,0
10180,0,0,0.77073885,0,0
10181,0,0,0,0,0
10182,0,0,0,0,0
10183,0,0,0.518047452,0,0
10184,0,0,0,3.076686431,3.076686431
10185,0,0,0,0,0
10186,0,0,0,0,0
10187,0,0,5.697435531,0,0
10188,0,0,0,0,0
10189,0,0,0,0,0
10190,0,0,0,0,0
10191,0,0,0,0,0
10192,0,0,0,0,0
10193,0,0,0,0,0
10194,0,0,0,0,0
10195,0,0,0,0,0
10196,0,0,0,0,0
10197,0,0,0,0,0
10198,0,0,0,0,0
10199,0,0,0,0,0
10200,0,0,0,0,5.372233603
10201,0,0,0,0.962572626,0
10202,0,0,0,0,0
10203,0,0,0,0,0.270595543
10204,0,0,0,0,4.071690937
10205,0,0,0,0,0
10206,2.918840364,0,0,3.648550455,0
10207,0,0,0,0,3.060500056
10208,0,0,2.15984547,0,0
10209,0,0,0.242921405,0,0
10210,0,0,54.70589075,0,0
10211,0,0,0,0,0
10212,0,0,0,0,0
10213,0,0,0,0,0
10214,0,0,0,0,16.3344473
10215,0,0,0,0,0
10216,0,0,0.03459521,0,0
10217,0,0,0,0,0
10218,0,0,2.050669454,0,0
10219,0,0,0,0,0
10220,0,0,0.359249842,0,0
10221,0,0,0,0,0
10222,0,0,0,0,0
10223,0,0,0,0,0
10224,0,0,0,0,0
10225,0,0,0,0,0
10226,0,0,0,0,0
10227,0,0,0,21.83674757,0
10228,0,0,0.152844927,0,15.28449274
10229,0,0,2.065467563,0,9.388488923
10230,0,0,1.351903245,0,0
10231,0,0,0.649254899,0,32.46274494
10232,0,0,0,0,0
10233,0,0,0,0,0
10234,0,0,0,0,0
10235,0,0,0,0,0
10236,7.474935669,0,0,0,17.79746588
10237,0,0,0,0,0
10238,0,0,0,0,0
10239,0,0,0,3.529602061,0
10240,0,0,0,4.693627669,0
10241,0,0,0,0,18.43794289
10242,0,0,0,0,0
10243,0,0,0,0,0
10244,0,0,0,0,0
10245,0,0,7.529762515,0,15.21164144
10246,0,0,0.815405414,0,0
10247,0,0,0.124108077,0,8.273871777
10248,0,0,0.344329556,0,0
10249,0,0,0,0,2.492949833
10250,0,0,0,0,0
10251,0,0,0,0,17.21683286
10252,0,0,0,0,0.388681381
10253,0,0,2.273178094,0,0
10254,0,0,0,4.431336999,0
10255,0,0,0,0,18.79534213
10256,0,0,0,0,0
10257,0,0,0,0,0
10258,0,0,0,0,8.409542845
10259,0,0,0,0,0
10260,0,0,0,0,0
10261,0,0,0,0,3.751139602
10262,0,0,0,0,0
10263,0,0,0,0,4.064481096
10264,0,0,0,0,6.961250678
10265,0,0,0.467323069,0,0
10266,0,0,0,0,0
10267,0,0,0.125793741,0,0
10268,0,0,0.188344856,0,0
10269,0,0,0,0,0
10270,0,0,0,0,18.73790704
10271,0,0,0,0,0
10272,0,0,0,0,0
10273,0,0,0,12.13860158,14.80317266
10274,0,0,0,0,0
10275,0,0,0,0,10.05083388
10276,0,0,0,0,0
10277,0,0,0.184796701,36.95934029,0
10278,0,0,0,4.505785913,9.011571825
10279,0,0,0,0,0
10280,0,0,0,0,0
10281,0,0,0,0,0
10282,0,0,0,0,3.509938969
10283,3.510538564,0,0,7.631605574,0
10284,0,0,0,0,0
10285,0,0,0.491975445,0,0
10286,0,0,0,38.4476568,38.4476568
10287,0,0,0,0.140565105,0.712196531
10288,0,0,0,0,0
10289,0,0,0,0,3.81400942
10290,0,0,0,0,0
10291,0,0,0,0,0
10292,0,0,0,0,0
10293,0,0,0,0,0
10294,0,0,0,19.14262536,0
10295,0,0,0,21.47206682,0
10296,0,0,0.222671054,0,0
10297,0,0,0.557783946,0,0
10298,0,0,0,0,0
10299,0,0,30.19350662,0,0
10300,0,0,0,0,0
10301,0,0,0.500083038,0,0
10302,0,0,0,0,0
10303,0,0,0.029460947,0,0
10304,0,0,0,0,0
10305,0,0,1.498393569,0,0
10306,0,0,0,0,0
10307,0,0,0.391476453,0,0
10308,0,0,0,0,0
10309,0,0,0,0,0
10310,0,0,0,0,0
10311,0,0,0,0,0
10312,0,0,0,0,0
10313,0,0,0,0,0
10314,0,0,0,0,0
10315,0,0.216680014,0.433360027,0,35.53552225
10316,0,0,0,0,24.38335166
10317,0,0,0,0,0
10318,0,0,0,0,5.716963615
10319,0,0,0.085071766,0,0
10320,0,0,0,28.42228061,0
10321,0,0,0.533360202,0,0
10322,0,0,0,0,0
10323,0,0,0,0,0
10324,0,0,0,0,39.60831034
10325,0,0,0,0,0
10326,0,0,0,0,0
10327,0,0,0.349025051,0,1.047075153
10328,0,0,0,0,0
10329,0.168311273,0,0,1.683112732,0
10330,0,0,0,0,0
10331,1.08328148,0,0,0,0
10332,0,0,0,0,0
10333,0,0,0,0,0
10334,0,0,0,0,0
10335,0,0,0.563489844,0,0
10336,0,0,0,0,0
10337,0,0,0,0,0
10338,0,0,0,0,0
10339,0,0,8.970967464,0,0
10340,0,0,0,0,0
10341,0,0,17.69281492,0,0
10342,0,0,0,0,0
10343,0,0,0,0,0
10344,0,0,0,0,0
10345,0,0,0,0,0
10346,0,0,0,8.802106227,8.802106227
10347,0,0,0,0,0
10348,0,0,0,0,0
10349,0,0,18.5957694,0,34.43660999
10350,0,0,0.256795206,0,4.669003754
10351,0,0,0,0,0
10352,59.43724104,6.04446519,7.555581488,0,151.1116298
10353,0,0,0,0,0
10354,0,0,0,0,10.64648101
10355,0,0,0,0,0
10356,0,0,0,4.764420043,4.764420043
10357,0,0,0,0,0
10358,0,0,0,0,0
10359,0,0,6.817550961,9.090067948,9.090067948
10360,0,0,0,0,0
10361,0,0,0,0,0
10362,0,0,0,0,0
10363,0,0,0,0,0
10364,0,0,0,10.54018432,0
10365,0,0,0,0,0
10366,0,0,0,1.329307837,0
10367,0,0,0,0,0
10368,0,0,0,0.90070517,0
10369,0,0,3.112434907,0,0
10370,0,0,0,0,0
10371,0,0,0,0,0
10372,0,0,1.979307438,0,7.917229751
10373,0,0,0.064409746,0,12.88194913
10374,0,0,0,1.720172482,1.720172482
10375,0,0,2.065679456,0,0
10376,0,0,0,0,4.470089096
10377,0,0,0,0,0
10378,0,0,0,0,3.667244959
10379,0,0,15.49051591,0,1.390174504
10380,0,0,0,0,0
10381,0,0,0,0,4.122609658
10382,0,0,1.09881118,0,0
10383,0,0,0,0,8.872042108
10384,0,0,0,0,0
10385,0,0,0,0,0
10386,0,0,0,0,0
10387,0,0,0,0,7.767340716
10388,0,0,0,0,0
10389,0,0,0,0,0
10390,0,0,0,0,0
10391,0,0,0.693850491,1.16941094,0
10392,0,0,0,0,0
10393,0,0,0,0,0
10394,0,0,0,0,0
10395,0,0,0,0,9.819275192
10396,0,0,22.41829416,0,44.3926617
10397,0,0,0,0,30.71873996
10398,0,0,1.42617733,0,19.01569773
10399,0,0,0,0,0
10400,0,0,0,0,0
10401,0,0,0,0,0
10402,0,0,0,0,0
10403,0,0,0,0,0
10404,0,0,0,0,0
10405,0,0,0,18.16976567,0
10406,0,0,0,0,0
10407,0,0,0,0,0
10408,0,0,0,0,0
10409,0,0,0,0,0
10410,0,0,0,0,73.75399429
10411,0,0,0,0,2.645855514
10412,0,0,0,0,0
10413,0,0,0.719523683,0,0
10414,0,0,0,0,4.101217979
10415,0,0,0,0,0
10416,0,0,0.004599152,0,0
10417,0,0,0,0,0
10418,0,0,28.8439663,0,0
10419,0,0,0,5.702885763,0
10420,0,0,7.200373732,13.71499759,0
10421,0,0,0,0,0
10422,0.661777235,0,1.029431255,11.61786702,9.411942901
10423,0,0,0,0,0
10424,0,0,0.171870111,0,0
10425,0,0,0,0,7.518101072
10426,0,0,0.604949697,0,0
10427,0,0,0,0,0
10428,0,0,0,0,0
10429,0,0,0,0,0
10430,0,0,0,0,13.09050529
10431,0,0,0,0,0
10432,0,0,0,0,0
10433,0,0,0,0,0
10434,0,0,0,0,3.659422313
10435,0,0,0,0,0
10436,0,0,0,0,0
10437,0,0,0.158690874,0,0
10438,0,0,0,0,0
10439,0,0,0,0,0
10440,0,0,0,0,0
10441,0,0,24.66628219,0,0
10442,0,0,0.36213553,0,0
10443,0,0,0.125457241,0,0
10444,2.562183733,0,0,0,0
10445,0,0,0,0,1.434714111
10446,0,0.364150572,0,0,0
10447,0,0,0.427049637,0,0
10448,0,0,28.0860782,0,0
10449,0,0,0,0,0
10450,0,0,0,0,0
10451,0,0,0.58205898,2.182721174,0
10452,0,0,0,0,0
10453,0,0,10.44918637,0,0
10454,0,0,0,0,0
10455,0,0,0,0,0
10456,0,0,0,0,2.665822012
10457,0,0,0,0,4.87397609
10458,0,0,0,0,0
10459,0,0,0,0,0
10460,0,0,0,0,0
10461,0,0,0,0,5.40667561
10462,0,0,0,0,0
10463,0,0,0.269950287,0,0
10464,0,0,0,0,0
10465,0,0,0,0,0
10466,0,0,0.35865361,0,0
10467,0,0,0,0,0
10468,0,0,0,0,8.116987494
10469,0,0,0,0,0
10470,0,0,0,0,0
10471,0,0,0.44678626,0,89.35725208
10472,0,0,0,0,17.38837588
10473,0,0,0,0,0
10474,0,0,0,0.270764185,0
10475,0,0,0.171897457,0,0
10476,0,0,0,0,0
10477,0,0,0,0,0
10478,0,0,0.719913714,0,0
10479,0,0,0,7.033354345,0
10480,0,0,0.307492433,0,0
10481,0,0,0,0,5.957045216
10482,0,0,0,0,0
10483,0,0,0,0,9.900585948
10484,0,0,8.861421208,0,0
10485,0,0,1.217404685,0,0
10486,0,0,0,0,0
10487,0,0,0.778243404,0,77.8243404
10488,0,0,0,0,0
10489,0,0,0.622691311,0,0
10490,0,0,0.333659428,0,0
10491,0,0,0,0,0
10492,0,0,0,0,0
10493,0,0,0,0,8.734846142
10494,0,0,0,0,0
10495,0,0,10.53516861,0,37.62560217
10496,0,0,0,0,0
10497,0,0,0,0,0
10498,0,0,0,0,0
10499,0,0,0,0,0
10500,0,0,0,0.601159191,0
10501,0,0,0,0,1.936461079
10502,0,0,0,0,0
10503,0,0,0,0,0
10504,0,0,0,0,0
10505,0,0,0,3.52234237,0
10506,0,0,0,0,0
10507,0,0,0,0,0
10508,0,0,0.092329111,0,0
10509,0,0,0,0,0
10510,0,0,0,0,0
10511,0,0,0.741077829,0,0
10512,0,0,0,0,19.1650601
10513,0,0,0,0,0
10514,0,0,0,0,0
10515,0.175095974,0,0,0,0
10516,0,0,0,0,0
10517,0,0,0,5.493693917,0
10518,0,0,0,0,5.774409045
10519,0,0,0,0,0
10520,0,0,0,0,0
10521,0,0,0,0,0
10522,0,0,0,0,0
10523,0,0,0,0,0
10524,0,0,0,0,71.23882244
10525,0,0,0.12025155,0,0
10526,0,0,0.389001301,0,0
10527,0,0,0,0,0
10528,0,0,0,0,0
10529,0,0,2.643857817,0,0
10530,0,0,0.459603374,0,0
10531,0,0,0,0,0
10532,0,0,0,0,0
10533,0,0,0,0,0
10534,0,0,0,0,0
10535,0,0,0,0,0
10536,0,0,0,0,0
10537,0,0,0,0,0
10538,0,0,0,0,0
10539,0,0,0,0,0
10540,0,0,0,0,0
10541,0,0,0,0,0
10542,0,0,0,0,0
10543,0,0,0,0,0
10544,0,0,0,0,3.709333528
10545,0,0,0,0,0
10546,0,0,0,0,0
10547,0,0,0,0,0
10548,0,0,0,0,0
10549,0,0,0,2.196960762,0
10550,0,0,0,0,0
10551,0,0,0,0,0
10552,0,0,0,0,0
10553,0,0,0.180357437,0,13.25627163
10554,0,0,1.405644992,0,0
10555,0,0,0,0,0
10556,0,0,0,0,0
10557,0,0,0,0,0
10558,0,0,32.84390604,0,0
10559,0,0,0,8.239951472,0
10560,0,0,0,0,10.16039599
10561,0,0,0,0,15.98516203
10562,0,0,2.73094592,0,0
10563,0,0,0,9.139216868,0
10564,0,0,0,0,0
10565,0,0,0.196393299,0,0
10566,0,0,0,4.768743305,0
10567,0,0,0,0,0
10568,0,0,0,0,3.945645806
10569,0,0,2.058517404,12.17956131,0
10570,0,0,1.300670527,0,0
10571,0,0,0,0,0
10572,0,0,0,0,0
10573,0,0,0,0,0
10574,0,0,0,0,70.17820295
10575,0,0,0,0,12.49352327
10576,0.796502987,0,0,0,26.55009958
10577,0,0,0,0,0
10578,0,0,0,0,0
10579,0,0,0,0,0
10580,0,0,0.169864075,0,0
10581,0,0,0,0,0
10582,0,0,0,0,0
10583,0,0,0,0,0
10584,0,0,0,0,0
10585,0,0,0,0,4.306227407
10586,0,0,0,0,0
10587,0,0,0,0,0
10588,0,0,0,5.356072893,0
10589,0,0,0,0,0
10590,0,0,0,2.110039596,2.110039596
10591,0,0,0.093140477,0,0
10592,0,0,0,0,0
10593,0,0,0,0,0
10594,0,0,0,0,0
10595,0,0,0,0,0
10596,0,0,22.49782161,0,80.34936288
10597,0,0,2.520731399,0,6.301828497
10598,0,0,0,0,2.653219925
10599,0,0,0,3.423121668,3.423121668
10600,0,0,9.540404365,0,0
10601,0,0,9.239202688,0,0
10602,0,0,0,0,0
10603,0,0,0,1.878978561,0
10604,0,0,0,7.030303074,7.030303074
10605,0,0,0,0,0.83678374
10606,0,0,0,0,0
10607,0,0,0,1.206174571,0
10608,0,0,0,0,0
10609,0,0,0,4.027012368,0
10610,0,0,0.162805059,0,0
10611,0,0,0,0,65.13668166
10612,0,0,0,0,7.211557869
10613,0,0,0,0,0
10614,0,0,0,0,0
10615,0,0,0,0,0
10616,0,0,0,2.549631224,0
10617,0,0,0,0,0
10618,0,0,0.122697858,0,0
10619,0,0,0.282438862,0,0
10620,0,0,0,0,0
10621,0,0,0,0,0
10622,0,0,0,0,0
10623,0,0,0,8.450491617,8.450491617
10624,0,0,0,0,0
10625,0,0,0,2.034443707,0
10626,0,0,4.184149767,0,10.69282718
10627,0,0,19.60339164,0,0
10628,0,0,0.408077118,1.059940566,1.022842646
10629,0,0.302738443,0,0,0
10630,0,0,13.79239737,0,0
10631,0,0,13.71618549,23.56690053,0
10632,0,0,0.074046937,0,0
10633,0,0,0,0,0
10634,0,0,0,0,18.25489812
10635,0,0,0,0,0
10636,0,0,20.20868,0,38.12958491
10637,0,0,0,0,13.07420313
10638,0,0,1.10725364,0,0
10639,0,0,0.291630563,0,0
10640,0,0,0,0,0
10641,0,0,1.709500065,0,0
10642,0,0,0,0,0
10643,0,0,0,0,0
10644,0,0,0.5931778,0,0
10645,0,0,0,0,5.393114877
10646,0,0,0,0,17.67418774
10647,0,0,0,0,12.5909955
10648,0,0,0.177740642,0,0
10649,0,0,0,0,0
10650,0,0,0.549277021,1.120973512,0
10651,0,0,0,0,0
10652,0,0,1.609567957,0,0
10653,0,0,30.53152725,0,57.60665519
10654,0,0,13.75119517,0,0
10655,0,0,0,0,0
10656,0,0,0,0,0
10657,0,0,21.5286761,0,0
10658,0,0,0,0,0
10659,0,0,0,0,19.46420287
10660,0,0,0,0,0
10661,0,0,0,0,0
10662,0,0,8.253600667,0,0
10663,0,0,0,0,0
10664,0,0,0,0,0
10665,0,0,3.90244617,0,0
10666,0,0,0,0,9.887132143
10667,0,0,0,0,0
10668,0,0,0,0,0
10669,0,0,0,0,2.875945145
10670,0,0,0.180189004,0,0
10671,0,0,0,0,0
10672,0,0,0,0,0
10673,0,0,0.155323034,0,0
10674,0,0,0,0,6.775761807
10675,0,0,0,0,0
10676,0,0,0,0.76823468,0
10677,0,0,0,0,0
10678,0,0,32.45268871,0,0
10679,0,0,0,1.652270838,0
10680,0.304559814,0,0,12.08087263,0
10681,0,0,0,0,0
10682,0,0,0,0,39.47863812
10683,0,0,0,0,17.39788893
10684,0,0,0,0,0
10685,0,0,0,0,0
10686,0,0,0,0,5.579110863
10687,0,0,0,0.033735528,0
10688,0,0,0,0,0
10689,0,0,0,0,0
10690,0,0,0,0,0
10691,0,0,0,0,0
10692,0,0,0.384720507,0,0
10693,0,0,0.206355632,6.878521059,6.878521059
10694,0,0,0,8.339134407,0
10695,0,0,0,0,0
10696,0,0,0,0,0
10697,0,0,0,0,0
10698,0,0,0,0,0
10699,0,0,0,0,0
10700,0,0,0,0,0
10701,0,0,0,0,0
10702,0,0,0,0,0
10703,0,0,0.325254986,6.505099719,6.505099719
10704,0,0,0,0,7.552411659
10705,0,0,0,0,0
10706,0,0,0,0,3.685406527
10707,0,0,0,0,3.35024091
10708,0,0,0,0,3.395093775
10709,0,0,0,0,0
10710,0,0,0,9.469032259,0
10711,0,0,0,0,0
10712,0,0,0.942400232,0,0
10713,0,0,0,0,0
10714,0,0,0,0,0
10715,0,0,0,0,0
10716,0,0,0,0,0
10717,0,0,1.308212908,0,0
10718,0,0,0,0,0
10719,0,0,0.120147579,0,0
10720,0,0,0,0,20.66565044
10721,0,0,0,0,9.151570605
10722,0,0,0,0,17.7117023
10723,0,0,0,0,0
10724,0,0,7.401477416,0,0
10725,0,0,0.124270517,0,0
10726,0,0,0,0,0
10727,0,0,0,10.97055684,0
10728,0,0,0,0,0
10729,0,0,0,0,0
10730,0,0,0,0,0
10731,0,0,0,0,16.92728066
10732,0,0,0,0,0
10733,0,0,0,12.24019914,0
10734,0,0,0,0,0
10735,0,0,15.35014852,0,0
10736,0,0,7.170711081,0,0
10737,0,0,0.131730885,0,0
10738,0,0,0,0,2.897096815
10739,0,0,0,0,0
10740,0,0,17.455773,0,0
10741,0,0,0,0,0
10742,0,0,0,0,5.085991535
10743,0,0,0,0,0
10744,0,0,2.56985231,0,0
10745,0,0,0,18.64958355,18.64958355
10746,0,0,0.97722101,0,36.64578788
10747,0,0,31.54392975,0,0
10748,0,0,0,0,0
10749,0,0,0,0,0
10750,0,0,0,0,19.8181982
10751,0,0,0,0,0
10752,0,0,0,0,0
10753,0,0,0,0,0
10754,0,0,2.235073967,2.925915011,0
10755,0,0,0,0,0
10756,0,0,0,0,35.84109987
10757,0,0,0,0,0
10758,0,0,0,0,0
10759,0,0,0,0,0
10760,0,0,0,0,0
10761,5.464361279,0,19.49783457,27.3218064,0
10762,0,0,0,0,0
10763,0,0,0,0,0
10764,0,0,0.568213736,0,0
10765,0,0,0,0,20.78526724
10766,0,0.132290156,0.396870467,0,4.409671855
10767,0,0,0,0,0
10768,0,0,7.142386911,0,0
10769,0,0,0,0,0
10770,0,0,0,0,4.178731184
10771,0,0,0.249247287,0,0
10772,0,0,0,0,0.050602327
10773,0,0,0,0,0.503063604
10774,0,0,0,0,0
10775,0,0,20.71510098,0,0
10776,0,0,0.043393221,0,0
10777,0,0,0,18.28953797,0
10778,0,0,0,0,0
10779,0,0,0,0,0
10780,0,0,0,0,23.57965689
10781,0,0,2.882109946,0,72.05274866
10782,0,0,0,0,26.16570806
10783,0,3.81316301,4.702901046,6.355271683,6.355271683
10784,35.94135981,0,0,0,35.94135981
10785,0,0,0,4.833034219,4.833034219
10786,0,0,0.170581693,0,0
10787,0,0,1.108770493,0,31.9325902
10788,0,0,2.937742296,0,0
10789,0,0,0,0,0
10790,0,0,6.558934604,0,35.13714966
10791,0,0,0,0,0
10792,0,0,0,0,0
10793,0,0,0,0,0
10794,0,0,11.60630377,0,9.496066722
10795,0,0,0,0,1.898864824
10796,0,0,0,0,0
10797,0,0,0.085731525,0,0
10798,0,0,0.188593022,0,37.7186045
10799,0,0,0,0,0
10800,0,0,0,0,0
10801,0,0,0,0,0
10802,0,0,0,0,0
10803,0,0,0,0,0
10804,0,0,0,0,0
10805,0,0,0,0,0
10806,0,0,0.724327065,0,0
10807,0,0,0,0,0
10808,0,0,0,0,0
10809,0,0,0,0,0
10810,0,0,7.762559013,0,0
10811,0,0,0,0,3.647074145
10812,0,0,0,0,9.548478134
10813,0,0,0,0,0
10814,0,0,0,0,0
10815,0,0,0,0,0
10816,0,0,0,0,0
10817,0,0,0,0,0
10818,0,0,3.029918969,0,35.64610551
10819,0,0,0,0,65.99990875
10820,0,0,0,0,5.356092157
10821,0,0,0,0,0
10822,0,0,0,0,0
10823,0,0,5.400599592,0,0
10824,0,0,0.305702943,0,0
10825,0,0,0.600428685,0,30.02143423
10826,0,0,0,0,0
10827,0,0,0,0,0
10828,0,0,0,0,0
10829,0,0,0,0,0
10830,0,0,0,0,0
10831,0,0,0,0,0
10832,0,0,10.95150497,0,38.0921912
10833,0,0,0,0,0.941740002
10834,0,0,5.760746029,0,0
10835,0,0,0,0,0
10836,0,0,0,0,0
10837,0,0,0,0,0
10838,0,0,1.022464343,0,0
10839,0,0,4.360314589,34.88251671,0
10840,0,0,2.462086629,0,5.532778941
10841,0,0,1.486696633,0,0
10842,0,0,0,0,0.996221982
10843,0,0,0,0,0
10844,0,0,0,10.29978576,19.25193599
10845,0,0,0,0,0
10846,0,0,1.489368206,0,0
10847,0,0,0.177373855,7.016121367,11.82492365
10848,0,0,18.22337126,0,0
10849,0,0,0,0,0
10850,0,0,0,0,2.818083992
10851,0,0,0.328978393,0,5.194395674
10852,0,0,0,0,0
10853,0,0,0,0,0
10854,0,0,0,0,0
10855,0,0,0,0,0
10856,0,0,0,0,0
10857,0,0,0,0,0
10858,0,0,0,0,0
10859,0,0,11.74021024,0,0
10860,0,0,0,0,0
10861,0,0,0,0,0
10862,0,0,0,0,0
10863,0,0,0,42.48323705,0
10864,0,0,0,0,0
10865,0,0,0,0,0
10866,0,0,0,0,0
10867,0,0,0,0,0
10868,0,1.770671637,35.41343274,0,0
10869,0,0,0,0,0
10870,0,0,0,0,0
10871,0,0,0,17.41347151,0
10872,0,0,0,0,0
10873,0,0,0,0,0
10874,0,0,0,0,0
10875,0,0,0,0,0
10876,0,0,12.31938741,0,0
10877,0,0,0,0,0
10878,0,0,0,0,7.782383433
10879,0,0,18.83442617,0,35.53665316
10880,0,0,0,0,0
10881,0,0,0,0,0
10882,0,0,0,0,0
10883,0,0,0,0,0
10884,0,0,0,0,0
10885,0,0,0,0,0
10886,0,0,0,1.605827771,0
10887,0,0,2.874847205,0,0
10888,22.51480304,0,19.08034156,0,0
10889,0,0,0,0,0
10890,0,0,0,0,0
10891,0,1.34750459,2.69500918,0,0
10892,0,0,0,0,0
10893,0,0,0,0,0
10894,0,0,0,0,3.571499013
10895,0,0,0,3.875345966,3.875345966
10896,0,0,0,0,0
10897,0,0,0,0,0
10898,0,0,0.18417085,0,0
10899,0,0,0,0,12.48995666
10900,0,0,0,0,0
10901,0,0,0,0,0
10902,0,0,0,0,25.7907852
10903,0,0,0,13.78059435,0
10904,0,0,0,0,0
10905,0,0,0.061763634,0,0
10906,0,0,0,0,7.815537403
10907,0,0,0,6.866873834,0
10908,0,0,0,0,0
10909,0,0,0,29.65050885,0
10910,0,0,1.508578891,0,0
10911,0,0,3.813292462,0,21.9997642
10912,0,0,19.95832959,0,0
10913,0,0,0,0,0
10914,0,0,0,0,0
10915,0,0,0,0,12.37878041
10916,0,0,0,0,31.31843495
10917,0,0,0,0,0
10918,0,0,0.084390536,0,0
10919,0,0,0,0,0
10920,0,0,0,0,17.63259031
10921,0,0,0.473046651,0,25.72191165
10922,0,0,22.27113224,0,0
10923,0,0,0,0,0
10924,0,0,19.85648872,0,0
10925,0,0,0,0,0
10926,0,0,20.75728071,0,0
10927,0,0,0,0,12.25344307
10928,0,0,0,0,0
10929,0,0,0.09953894,0,0
10930,0,0,21.09794821,0,0
10931,0,0,0.301157542,0,0
10932,0,0,0,0,0
10933,0,0,0,0,0
10934,0,0,0,0,0
10935,0,0,0,0,0
10936,0,0,0,0,0
10937,0,0,2.143422982,0,0
10938,0,0,0,0,0
10939,0,0,0,0,0
10940,0,0,0,0,0
10941,0,0,0,0,0
10942,0,0,0.550183097,0,0
10943,0,0,0,0,0
10944,0,0,0,0,0
10945,0,0,0,0,0
10946,0,0,0,0,0
10947,0,0,0,0,0
10948,0,0,0,0,0
10949,0,0,0,0,0
10950,0,0,0,0,0
10951,0,0,0,0,0
10952,0,0,34.25425837,0,0
10953,0,0,0,0,0
10954,0,0,1.336911199,0,5.347644796
10955,0,0,0,0,0
10956,0,0,0,0,0
10957,0,0,0,0,0
10958,0,0,0,0,0
10959,0,0,0,0,20.72092706
10960,0,0,0.688439326,0,0
10961,0,0,0,0,0
10962,0,0,0.580482056,0,58.04820562
10963,0,0,0,0,0
