FID_Fresno_fields,TNC,Krat,Kitfox,Corridors,CPAD
4165,0,0,0,0,0
4166,0,0,0,0,0
4167,0,0,0,0,0
4168,0,0,0,0,0
4169,0,0,0,0,0
4170,0,2.74399054,0,0,0
4171,0,0,0,0,0
4172,0,0,0,0,1.636797019
4173,0,0,0,0,79.36800286
4174,0,0,0,0,0
4175,0,0,0,0,0
4176,0,0,0,1.51023689,0
4177,0,0,0,0,0
4178,0,0,0,0,0
4179,0.170340854,0,1.521711629,0,3.78535231
4180,0,0,0,0,0
4181,0,0,0,0,0
4182,0,0,0,0,14.06758866
4183,0,0,0,0,0
4184,0,0,0,0,38.16388569
4185,0,0,0,0,0
4186,0,0,0,0,0
4187,0,0,0,0,30.29236372
4188,0,0,0,0,0
4189,0,0,0,0,0
4190,0,0,0,0,0
4191,0,0,0,0,115.7630193
4192,0,0,0,0,0
4193,0,0,0,0,33.91372557
4194,0,0,0,0,0
4195,0,0,0,0,0
4196,0,0,0,0,0
4197,0,0,0,0,0
4198,0,0,0,0,0
4199,0,0,0,0,0
4200,0,0,0,0,0
4201,0,0,0,0,0
4202,0,0,0,0,81.38549114
4203,0,0,0,0,13.0837281
4204,0,0,0,0,0
4205,0,0,0,0,0
4206,0,0,0,0,0
4207,41.20208489,2.354404851,5.886012127,0,0
4208,0,0,0,0,130.047273
4209,0,0,0,0,0
4210,0,0,0,0,0
4211,0,0,0,0,0
4212,0,0,0,0,0
4213,0,0,0,0,2.238299018
4214,0,0,0,0,0
4215,0,0,0,0,4.40419154
4216,0,0,0,0,0
4217,0,0,0,30.52128266,0
4218,0,0,0,0,0
4219,0,0.581259966,0,0,38.75066439
4220,0,0,0,0,0
4221,0,26.54615685,48.26573972,0,38.34444878
4222,0,0,0,0,0
4223,0,0,0,0,4.310726218
4224,0,0,0,0,17.58584471
4225,0,0,0,0,0
4226,0,0,0,72.52428762,0
4227,0,0,0,0,0
4228,0,0,0.793682336,0,0
4229,0,0,0,29.70634937,0
4230,0,0,0.48414987,0,0
4231,0,0,0.389309835,0,0
4232,0,0,0,2.770683012,0
4233,0,0,0,0,0
4234,0,0,0,0,27.53223187
4235,0.114235466,0.228470931,8.605738409,22.84709312,0
4236,0,0,0,0,0
4237,0,0,0,0,8.200331915
4238,0,3.241308055,6.482616111,0,0
4239,0,0,0,3.093170474,0
4240,0,0,0,0,0
4241,0,0,0,0,127.9196408
4242,0,0,0,0,0
4243,0,0,0,0,0
4244,0,0,0,0,0
4245,0,0,0,0,53.19381808
4246,0,0,0.281494134,0,0
4247,0,0,0,0,32.25723186
4248,0,0,0,0,0
4249,0,0,0,0,0
4250,0,0.910313443,24.80604133,0,0
4251,0,0,0,0,6.502715019
4252,0,0,0,0,0
4253,0,0,0,0,0
4254,0,0,0,0,0
4255,0,0,12.66353076,0,0
4256,0,0,0.36082849,0,0
4257,0,0,2.049542743,0,8.117000964
4258,0,0,0,0,0
4259,0,0,0,0,0
4260,0,0,0.29328272,0,0
4261,0,0,0,0,0
4262,0,0,0,0,0
4263,0,0,1.659529003,0,7.77081041
4264,0,0,0,0,0
4265,0,0,0,0,0
4266,0,0,0,0,0
4267,0,0,0,0,2.976480138
4268,0,0,0,2.623094955,0
4269,0,0,0,0,34.35384868
4270,0,0,0,0,6.250817349
4271,0,0,0,0,0
4272,0,0,0,0,0
4273,0,0,0,0,0
4274,0,0,0,0,0
4275,0,0,0,0,0
4276,1.059141643,0,0.349516742,0,0
4277,0,0,0,0,2.817845771
4278,0,0,0,0,0
4279,0,0,0,0,0
4280,12.13161342,0,6.200602416,0,13.47957047
4281,0,0,0.186805299,0,37.36105981
4282,0,0,0,0,0
4283,0,16.53594194,54.33238066,0,0
4284,0,0,0.731328037,0,0
4285,0,0,0,0,2.031275143
4286,0,0,0,0,0
4287,0,0,0,0,54.57951699
4288,0,0,36.37702735,0,0
4289,0,0,0,0,0
4290,0,0,0,0,0
4291,0,0,0,0,0
4292,0,0,0,0,0
4293,0,0,0,0,25.34808993
4294,0,0,0,0,73.04030835
4295,0,0,0,0,0
4296,0,0,14.86345924,0,0
4297,0,0,0,0,0
4298,0,0,0,0,3.817137486
4299,0,0,3.416794639,0,0
4300,0,0,0.014488768,1.840073549,2.897753621
4301,0,0,2.450966587,6.904131232,6.904131232
4302,0,0,25.86325396,0,94.04819622
4303,0,0,0,0,0
4304,0,0,0,17.8544738,0
4305,0,0,0,0,0
4306,0,0,0,0,18.26568567
4307,0,0,0,0,0
4308,0,0,0,0,37.60782653
4309,0,0,0.195994043,0,0
4310,0,0,0.281266948,0,0
4311,0,0,0,0,37.87690241
4312,0,0,0,0,0
4313,0,0,0,0,1.663902367
4314,0,0,0,0,0
4315,0,0,0,0,0
4316,0,0,0,0,0
4317,0,0,0,0,48.17442988
4318,0,0,0,0,0
4319,0,0,23.9603967,0,0
4320,0,0,0,0,0
4321,0,0,0,0,0
4322,0,0,0,0,0
4323,0,0,13.70349242,0,0
4324,0,0,0,0,0
4325,0,0.774149284,3.096597134,0,27.35327469
4326,0,0,0,0,0
4327,0,0,0,0,0
4328,0,0,0,0,0
4329,0,0,0,0,0
4330,0,0,9.460967257,0,42.04874336
4331,0,0,0,0,0
4332,0,0,0,0,0
4333,0,0,2.100540572,0,0
4334,0,0,0,0,0
4335,16.55596642,0,0,0,0
4336,0,0,0.229415667,0,0
4337,0,0,0,0,0
4338,0,0,0,0,0
4339,0,0,0,0,0
4340,0,0,0.407143329,0,0
4341,23.80650623,1.821262772,0,78.05411878,78.05411878
4342,0,0,0,0,0
4343,0,0,0,0,1.019150178
4344,0,0,0,0,10.36453759
4345,0,0,0,0,0
4346,0,0,0,0,0
4347,0,0,0,0,0
4348,0,0,0,0,0.731190387
4349,0,0,0,0,64.4454809
4350,0,0,0,0,12.57247876
4351,0,0,0,0,0
4352,0,0,0,0,0
4353,0,0,1.65701775,0,0
4354,0,0,0,0,81.05536261
4355,0,0,0,52.13433324,0
4356,0,0,0,0,0
4357,0,0,0,0,0
4358,0,0,0,0,0
4359,0,0,0,0,8.417808261
4360,0,0,0,0,0
4361,0,0,0.623914022,0,0
4362,0,0,0,0,0
4363,0,0,0,0,0
4364,0,0,0,0,0
4365,6.53212761,0,0,7.96600928,0
4366,0,0,0,0,2.24207157
4367,0,0,0,27.54178369,0
4368,0,0,0,0,0
4369,0,0.462964678,11.48152402,0,0
4370,0,0,0,0,0
4371,0,0,0,0,0
4372,0,0,0,0,8.557795185
4373,0,0,0,0,0
4374,3.382812995,0.016914065,1.398229371,0,0
4375,0,0,0,0,0
4376,0,0,0,0,36.53445431
4377,0,0,1.246822973,0,13.85358859
4378,26.15192619,61.0211611,113.3250135,0,290.5769576
4379,0,0,0,0,3.163803841
4380,0,0,0,0,0
4381,0,0,0,0,0
4382,0,0,0,0,0
4383,0,0,0,0,0
4384,0,0,0,0,0
4385,0,0,0,0,0
4386,0,0,0,0,0
4387,0,0,0,0,0
4388,0,0,0,0,0
4389,0,0,0,0,0
4390,0,0.784264217,0.784264217,0,156.8528434
4391,0,0,0,0,0
4392,0,0,0,0,0
4393,0,0,0,0,0
4394,0,0,0,17.20677329,0
4395,0,0,0,0,0
4396,0,0,0,0,0
4397,0,0,0,0,0
4398,0,0,0,0,151.7972197
4399,0,0,0,0,0
4400,0,0,0,0,0
4401,0,0,0,0,0
4402,0,0,0,25.12953277,0
4403,57.67341664,4.205353297,0.901147135,25.83288454,179.3282799
4404,0,0,0,26.751697,0
4405,0,0,0,0,0
4406,0,0,0,0,53.6934816
4407,0,0,0,0,0
4408,9.209703006,0,0,0,0
4409,0,4.022908631,4.916888327,0,0
4410,0,0,0,0,0
4411,9.312360999,0,23.51371152,0,46.56180499
4412,0,0,0,40.0282524,0
4413,0,0,0,0,33.0558848
4414,0,0,0,0,0
4415,0,0,0,0,0
4416,56.30699804,2.252279922,0,73.07397079,0
4417,0,0,0,0,0
4418,0,0,0,0,0
4419,0,0,0,0,0
4420,0,0,0,0,0.751057975
4421,0,0,0,0,0
4422,0,0,0,0,1.684726118
4423,0,0,4.804753033,0,0
4424,0,0.08680682,0,0,0
4425,0,0,0,0,3.841131872
4426,0,0.860907676,0,0,172.1815352
4427,0,0,0,0,0
4428,0,0,3.411397829,0,0
4429,0,0,0,3.214938191,0
4430,0,0,0,0,0
4431,0,0,0,6.501465457,0
4432,74.83653253,4.900011059,29.40006635,122.5002765,86.8638324
4433,0,0,0,0,0
4434,0,0,0,0,0
4435,0,0,0,0,9.922947118
4436,0,0,0,0,1.320295099
4437,5.810661272,0,3.290993995,0,10.28435623
4438,0,0,0,0,0
4439,0,0,0,0,0
4440,0,0,0,0,11.06896841
4441,0,0,0,0,0
4442,0,0,0,0,14.51147789
4443,0,0,0,0,0
4444,0,0,0,0,0
4445,0,0,0,0,0
4446,0,0,0,3.040899664,0
4447,0,0,0,0,0
4448,0,0,0,0,0
4449,0,0.562757975,0,0,37.51719836
4450,0,0,6.315020709,28.06675871,28.06675871
4451,0,0,0,0,0
4452,0,0,5.399747915,0,0
4453,0,0,0,0,47.35063418
4454,0,0.334825791,1.339303166,0,66.96515828
4455,0,0,0,0,0
4456,0,0,0,0,0
4457,0,0,0,0,0
4458,0,0,2.54262792,0,0
4459,0,0,0,0,0
4460,0,0,0,0,11.7132501
4461,0,1.466401603,3.116103407,0,18.33002004
4462,0,0,0,0,0
4463,0,0,0,0,0
4464,0,0,0,0,0
4465,0,0,0,0,6.952292137
4466,0,0,0,0,0
4467,0,0,0,0,0
4468,0,0.23444967,0,0,0
4469,0,0,0,0,160.9210749
4470,0,0,0,0,0
4471,0,0,0,26.19896854,36.67855595
4472,0,0,0,0,2.277794839
4473,13.62712475,0,0,0,0
4474,0,0,0.173897875,0,0
4475,0,0,0,0,0
4476,0,0,0,0,0
4477,0,0,0,0,17.74550862
4478,0,0,0,0,0
4479,0,0.222217921,0,0,0
4480,0,0,0,0,9.380673917
4481,0,0,0,0,0
4482,0,0,0,0,0
4483,0,0,0,0,0
4484,0,0,0,0,0
4485,0,0,0,0,0
4486,0,0,0,6.256298887,0
4487,0,0,0,0,0
4488,0,0,0,0,0
4489,0,0,0,0,2.947114365
4490,0,0,0,0,6.978517397
4491,0,0,0,0,6.779177446
4492,0,0,0,0,0
4493,0,0,0,0,0
4494,0,0,0,0,0
4495,0,0,0,0,0
4496,0,0,0,0,22.67403186
4497,4.232757084,0,0,0,4.232757084
4498,0,0,0,0,0
4499,0,0,0.169861894,0,0
4500,16.06724873,0.65273198,0,20.08406091,0
4501,0,0,0,0,33.81976829
4502,0,0,0,0,0
4503,0,0,0,0,0
4504,0,0,0,0,7.632380702
4505,0,0,0,0,4.15367857
4506,0,0,0,0,0
4507,8.351030857,0,0,0,0
4508,0,0,0,0,33.06464337
4509,0,0,0,0,36.210806
4510,0,0,0,0,3.689441351
4511,0,0,0,0,0
4512,39.49313525,0,11.45300922,0,39.49313525
4513,0,0,0,0,0
4514,0,0,0,0,0
4515,0,0,3.561821056,0,0
4516,0,0,0.072485686,0,0
4517,0,0,0,0,3.171242772
4518,0,0,0,0,0
4519,0,0,0,0,0
4520,0,0,0,0,10.83553351
4521,0,0,0,0,0
4522,0,0,7.78441984,0,38.44157946
4523,0,0,0,0,0
4524,0,0,0,0,0
4525,0,0,0,0,0
4526,15.48516451,0,0,0,0
4527,0,0,2.511126447,0,0
4528,0,0,0,0,0
4529,0,0,0,0,0
4530,0,0,0,0,58.87293267
4531,0,0,4.355910038,0,0
4532,0,0,0,0,0
4533,0,0,0,0,0
4534,0,0,0,0,0
4535,0,21.43633299,20.90042466,0,80.38624871
4536,0,0,0,0,0
4537,0,0,0,0,0
4538,0,0,0,0,0
4539,0,0,0,0,1.543984143
4540,0,0.56509223,0,0,0
4541,0,0,0,0,0
4542,0,0,0,0,5.222539292
4543,0,0,0,0,0
4544,0,0,0.377162826,0.377162826,0
4545,0,0,0,0,0
4546,0,0,0,0,0
4547,0,0,0,0,0
4548,0,0,0,0,0
4549,0,0,0,0,0
4550,0,0,0,0,37.51649075
4551,0,0,0,0,0
4552,0,0.408610868,1.225832605,40.86108682,40.86108682
4553,0,0,0,0,0
4554,0,0,0,0,0
4555,0,0,0,0,0
4556,0,0,0,0,4.939894158
4557,10.51645521,1.787797385,3.154936562,0,10.51645521
4558,0,0,0,0,0
4559,0,0.402742458,0,60.41136863,80.54849151
4560,0,0,0,0,6.790412202
4561,0,0,0,0,0
4562,0,0,0,0,0
4563,0,0,2.047777279,0,0
4564,0,0,0,0,50.00341978
4565,0,0,0,0,0
4566,0,1.919436986,3.582949041,0,137.4316882
4567,0,0.106754775,0,10.67547752,0
4568,0,0,0,0,0
4569,0,0,0,0,0
4570,0,0,0,0,7.477413169
4571,0,0,2.074026334,0,0
4572,0,0.468056517,1.170141294,3.905346567,8.776059701
4573,0,0,0.370131491,0,0
4574,0,0,0,0,26.37658292
4575,0,0,0,0,0
4576,0,0,0,2.981603713,0
4577,0,0,0.777742767,0,0
4578,0,0,0,0,0
4579,0,0.695170763,0,0,0
4580,0,0,0.710851668,0,0
4581,0,0,0,0,0
4582,0,0,0,0,22.7694728
4583,0,0,0.296594641,0,59.31892818
4584,2.117985508,0,0,0,2.522328196
4585,0,0,0,0,6.215394696
4586,0.018350095,0,0,0,0
4587,0,0,0,0,0
4588,0,0,0,0,0
4589,0,0.309502694,0.515837823,20.63351292,0
4590,0,0,0,0,0
4591,0,0,0,0,0
4592,0,0,0,0,45.22351961
4593,0,0,0,0,0
4594,0,0,4.035501292,0,0
4595,0,0,0,0,0
4596,0,0,0,0,0
4597,0,0,0,0,0
4598,0,5.091756864,9.305624614,0,0
4599,0,0,0,22.84713907,22.84713907
4600,0,0,0,0,0
4601,0,0,0,0,0
4602,0,0,0,0,0
4603,0,0,0,0,1.294805766
4604,0,0,0,0,0
4605,0,0,0,0,0
4606,0,0,0,0,0
4607,0,0,0,0,0
4608,0,0,0,0,36.07235284
4609,0,0,0,78.03077292,0
4610,0,0,0,0,0
4611,0,0,0,0,12.05009672
4612,0,0,0,0,0
4613,0,0,0,0,0
4614,0,0,0.994304488,0,0
4615,0,0,0,0,0
4616,0,0,0,0,4.121429113
4617,0,0,0,25.16601496,0
4618,0,0,0,0,0
4619,0,0,0,0,0
4620,0,0,0.078206152,0,0
4621,0,0,0,206.7101349,206.7101349
4622,0,0,0,0,0
4623,0,0,0,0,0
4624,0,0,4.290877703,0,0
4625,0,0,0,0,0
4626,0,7.695678082,18.07873581,0,0
4627,0,0,0,0,0
4628,6.091334541,0,0,0,6.693774221
4629,0,0,0,0,3.400536143
4630,0,0,0,0,0
4631,1.095932634,0,0,0,0
4632,15.1110588,0,0,0,15.1110588
4633,0,0,0,0,0
4634,0,0,0,0,0
4635,0,0,0,0,0
4636,0,0,0.190611119,0,0
4637,0,0,0,0,0
4638,0,0,0,0,0
4639,0,0,5.609251312,0,0
4640,0,0,0,0,0
4641,0,0,0,0,0
4642,0,0,0,0,0
4643,0,0,0,0,0
4644,2.270462421,0,37.00853747,0,0
4645,0,0,0,0,0
4646,0,0,0,0,0
4647,0,0,0,0,0
4648,0,0,0,0,0
4649,3.530454748,0,0,0,0
4650,0,0,0,0,0
4651,0,0,0,0,3.26828268
4652,0,0,0,0,0
4653,0,0,2.584997407,0,0
4654,0,0,0,0,0
4655,0,0,0,0,0
4656,3.051306753,0,0,0,0
4657,9.185302021,0,6.59457581,0,9.656343151
4658,0,0,0.58172474,0,0
4659,0,0,0,20.03414097,0
4660,0,0,0,0,0
4661,0,0,0,0,0
4662,0,0,0,0,0
4663,0,1.405648886,2.030381724,26.65526776,0
4664,0,0,0,0,11.45530599
4665,0,0,0,0,7.062730905
4666,0,0,0,0,0
4667,0,0,0,0,0
4668,0,0,0,0,0
4669,0,0,0,0,0
4670,0,0,0,0,0
4671,0,0,0,0,13.04282088
4672,0,0,0,0,0
4673,0,0,0,0,92.45683521
4674,0,1.129396944,1.254885494,0,12.79983204
4675,0,0,0.805187475,0,0
4676,0,0,0,0,0
4677,0,0,0.413228546,0,0
4678,0,0,0,0,0
4679,0,0,0,0,0
4680,6.450953399,0,0,0,6.450953399
4681,0,0,0,0,4.893744945
4682,0,0,0,0,0
4683,0,0,0,0,0
4684,0,0,0,0,0
4685,0,1.613584226,2.510019907,27.43093184,35.85742724
4686,0,0,0,0,0
4687,0,0,0.081565886,0,1.942044895
4688,0,0,0,0,3.787543164
4689,0,0,0,0,0
4690,0,0,0,0,27.11444692
4691,0,0,0,0,0
4692,0,0,1.54721401,0,0
4693,0,0.035358812,0,1.414352482,0
4694,0,0,0,0,0
4695,0,0,0,0,12.80060889
4696,0,0,0,3.211764749,16.904025
4697,0,0,0,0,0
4698,0,0,0,0,0
4699,0,0,0,0,25.47863474
4700,0,0,0,0,0
4701,0,0,0,0,0
4702,0,0,0,0,0
4703,0,0,0,0,0
4704,0,0,0,0,0
4705,0,0,0,0,0
4706,0,0,0,0,0
4707,0,0,0,0,0
4708,0,0,0,0,35.93697596
4709,0,0,0,0,0
4710,0,0,9.930673956,0,0
4711,0,0,0,0,0
4712,0,0,0,0,2.433680996
4713,0,0,0,0,0
4714,0,0,0,0,1.341978903
4715,0,0,0,0,1.182714927
4716,0,0,0,0,0
4717,0,0,0,0,99.31527453
4718,0,0,0,0,99.79446513
4719,0,0,0,0,0
4720,0,0,0,0,0
4721,0,6.447750185,18.19186659,0,0
4722,0,0,0,0,4.472321664
4723,0,0,0,0,0
4724,0,0,0,0,3.847675185
4725,0,0,0,0,0
4726,0,0,0,0,0
4727,0,0,0,0,0
4728,20.58634005,0,11.52835043,44.46649451,0
4729,0,0,0,0,0
4730,0,0,0,0,0
4731,0,0,2.302720773,0,0
4732,0,0,0,0,36.50294534
4733,0,0,0,0,0
4734,0,0,0,0,0
4735,0,0,0.118546271,10.78771063,0
4736,0,0,0,0,36.9004857
4737,0,0,30.24345862,0,0
4738,0,0,0.764169929,0,0
4739,0,2.442900925,0,0,0
4740,1.784748792,0.020752893,0,2.075289292,0
4741,0,0,1.1775984,0,0
4742,0,0,4.161800347,0,22.295359
4743,0,0,0,0,0
4744,0,0,3.36482195,0,30.58929045
4745,0,0,0,0,0
4746,0,0,0,0,50.59716417
4747,0,0,0,0,0.174402738
4748,0,0,0,0,0
4749,0,0,0,0,0
4750,4.853650854,0,0,14.48851001,0
4751,0,0,0,0,0
4752,0,0,0,0,0
4753,0,0,1.213167862,0,0
4754,0,0,3.687022108,0,0
4755,0,0,0,0,0
4756,0,0,0,0,0
4757,0,0,0,0,0
4758,0,0,0,0,0
4759,0,0,0,0,0
4760,0,0,0,0,0
4761,0,0,0.085357179,0,0
4762,0,0,0,0,0
4763,0,0,0,0,0
4764,0,0,0,0,0
4765,0,0,0,0,0
4766,0,0,0,0,0
4767,0,0,0,0,0
4768,0,0,0,0,0
4769,0,0,2.15367677,0,0
4770,0,0,0,0,0
4771,0,0,0,0,0
4772,0,0,0,0,0
4773,0,0,0,0,0
4774,0,0,0,0,0
4775,0,10.10341598,18.76348682,0,0
4776,0,0,0,0,2.410573181
4777,0,0,0,0,0
4778,0,0,0,0,0
4779,0,0,0.025891855,0,1.726123663
4780,0,0,0,0,0
4781,0,0,0.566068018,0,0
4782,0,0,0.352870545,0,0
4783,0,0,0,0,0
4784,0,0,18.37316712,0,0
4785,0,0,0,0,0
4786,0,0,0,0,9.214229319
4787,0,0,0,0,54.00166061
4788,0,0,0,0,21.2687576
4789,0,0,0,0,17.5564151
4790,47.30315702,2.041862893,36.75353207,0,68.06209643
4791,0,0,0,0,0
4792,0,0,19.99414583,0,36.28567206
4793,0,0,0,0,0
4794,0,0,0,0,0
4795,0,0,0,0,0
4796,0,0.149488674,1.195909392,0,0
4797,0,0,0,0,0
4798,0,0,0,0,0
4799,0,0,0,0,0
4800,0,0,0,0,0
4801,0,0,0,0,0
4802,0,0,0,0,0
4803,0,0,0,0,0
4804,0,0,0,0,0
4805,0,0,0,0,37.20896343
4806,0,0,0,0,0
4807,0,0,0,0,0
4808,0,0,0,0,0
4809,0,0,0,0,0
4810,0,0,0,0,0
4811,0,0,0,0,0
4812,0,6.325131373,13.15627326,0,75.90157648
4813,0,0,0,0,0
4814,0,0,0,0,0
4815,0,0,0,0,0
4816,1.968818717,0,0,0,1.968818717
4817,0,0,0,0,0
4818,0,0,0,0,0
4819,0,0,1.958151823,0,0
4820,0,0,0,0,15.18602836
4821,0,0,0,0,0
4822,0.312336083,0,0.520560138,0,0
4823,0,0,0,0,56.02090094
4824,0,0,0,0,0
4825,0,0,0,0,17.49516026
4826,0,0,0,0,0
4827,0,0,0,0,44.79020408
4828,0,0,0,0,0
4829,0,0,0,0,0
4830,0,0,0,0,9.571609688
4831,0,0,0.148976848,7.448842399,7.448842399
4832,0,0,0,0,0
4833,0,0,0,0,0
4834,0,0,0,36.65007352,36.65007352
4835,0,0,3.171773707,0,0
4836,0,2.055607325,2.826460071,0,0
4837,0,0,0,0,0
4838,0,3.842736342,8.454019952,82.61883135,0
4839,0,0,0,0,0
4840,0,0,0,0,0
4841,0,0,0,0,0
4842,0,0,0,0,77.01813031
4843,0,0,0,0,0
4844,0,0,0,0,0
4845,0,0,0,5.461553475,0
4846,0,0,0,0,0
4847,0,0,0,0,0
4848,0,0,0,0,0
4849,0,0,0,0,16.52783004
4850,0,0,0,0,0
4851,0,0,0,0,0
4852,0,0,0,0,0
4853,0,0,0.891496815,0,0
4854,0,0,32.55916245,0,0
4855,0,0,0,0,13.841951
4856,0,0,0,0,0
4857,0,0,0,0,0
4858,0,0,0,79.62506858,0
4859,0,0,0,0,0
4860,0,5.521950829,0,0,0
4861,0,0,0,0,0
4862,0,0,0.051859987,0,0
4863,0,0,0,2.373880065,0
4864,0,0,0,0,0
4865,0,0,0,0,5.557855472
4866,0,0,0,0,0
4867,0,0,0,0,0
4868,0,0,0,0,88.40811412
4869,0,0,4.388587786,0,0
4870,0,0.791672767,2.111127379,0,0
4871,0,0,0,0,17.74726264
4872,0,0,0.106691214,0,0
4873,0,0,0.510305154,0,0
4874,0,20.22969359,37.79758539,0,32.47398181
4875,0,0,9.668217261,0,0
4876,0,0,0.591212745,0,0
4877,0,0,0,0,2.315795127
4878,0,0,0,0,0
4879,0,0.512101146,0,51.21011463,51.21011463
4880,0,0,0,0,0
4881,0,0,0.691233983,0,0
4882,0,0,0,29.15253757,75.72087681
4883,0,0,0,0,0
4884,0,0,0,0,0
4885,0,0,0,9.191219314,0
4886,0,0,0,0,0
4887,0,0,0,0,0
4888,0,0,0,0,0
4889,0,0,0,0,2.177579691
4890,0,0,0.109657732,0,0
4891,0,0,0,0,0
4892,0,0,0,0,0
4893,0,0,0,0,2.271839265
4894,0,0,0,0,0
4895,0,0,0,0,0
4896,0,0,0,0,2.475899735
4897,0,0,1.025679175,0,0
4898,0,7.684301503,11.91066733,0,39.65099576
4899,0,0,0,0,0
4900,0,0,0,0,14.09060494
4901,0,0,0,0,0
4902,0,0,0,0,0
4903,0,0,0,0,19.33155843
4904,0,0,0,0,0
4905,0,0,0.350503252,0,0
4906,0,0,0,0,0
4907,0,0,0,0,20.17157432
4908,0,0,0,0,0
4909,0,0,0,0,0
4910,0,0,0,0,0
4911,0,0,7.449904114,8.975788089,8.975788089
4912,0.126433083,0.590021054,2.022929328,25.2866166,25.2866166
4913,0,0,0.126952356,0,0
4914,0,0,0,0,0
4915,0,0,0.064161292,0,0
4916,0,0,0,0,0
4917,0,0,0,0,0
4918,0,0,0,15.07624037,0
4919,0,0,0,0,0
4920,0,0,0,0,0
4921,0,0,0,0,0
4922,0,0,0,0,19.33654132
4923,0,0,0,0,8.259518855
4924,0,0,0,0,0
4925,0,0,0,0,0
4926,0,0,0,0,0
4927,0,0,0,0,0
4928,3.532806341,0.018024522,0,3.60490443,0
4929,0,0,0,0,0
4930,0,0,0,0,0
4931,0,0,0,0,0
4932,0,0,0,0,0
4933,4.24189513,0,13.47425512,23.45518483,0
4934,0,0,6.293560958,0,0
4935,0,0,0,0,0
4936,0,0,0,0,0
4937,0,0,0,0,0
4938,0,0,0,0,5.480618981
4939,0,0,0.703194381,0,5.740362297
4940,0,0,0,0,7.671495343
4941,0,0,0,0,42.86862282
4942,0,0,0,0,0
4943,0,0,0,97.67411394,0
4944,0,0,0,0,20.08686898
4945,0,0,0,0,0
4946,0,0,0,0,0
4947,0,0,0,102.3848799,0
4948,0,0,0,0,0
4949,0,0,2.157300207,0,0
4950,0,0,1.368771231,0,52.92582095
4951,0,0,0,0,0
4952,0,0,0,0,0
4953,0,1.131867457,2.221813896,0,0
4954,0,0,0,0,0
4955,0,0,0,0,0
4956,0,0,0,0,0
4957,0,0,0.453779426,0,0
4958,0,0,0,20.57973428,0
4959,0,0,0,0,0
4960,0,0,0,0,0
4961,0,0,0,0,0
4962,0,0,20.83555999,0,0
4963,0,0,0,0,0
4964,0,0,0,0,0
4965,0,0,0,0,0
4966,0,0,0,0,78.20330766
4967,0,0,0,0,0
4968,0,0,0,0,0
4969,0,0,22.45234692,0,0
4970,0,0,0,0,0
4971,0,0,0,0,0
4972,0,0,0,0,0
4973,0,0,0,0,0
4974,0,0,0,0,0
4975,33.11609606,0,36.42770567,66.23219212,34.4407399
4976,0,0,0,78.01900754,0
4977,0,0,0,0,0
4978,0,0,0,0,0
4979,0,0,0,0,0
4980,0,0,0,0,56.8122027
4981,0,0,0,0,0
4982,0,0,0,0,0
4983,0,0,19.20320316,0,0
4984,0,0,0,0,1.792103916
4985,0,1.767886885,2.272997423,0,75.76658078
4986,0,0,0,0,0
4987,0,0,0,0,0
4988,0,0,0,0,4.623537441
4989,0,1.588033998,27.2612503,0,0
4990,0,0,0,0,1.937797092
4991,0,0,1.767559354,0,0
4992,0,0,0,0,53.57328243
4993,0,0,7.012756568,0,0.194798794
4994,0,0,0,0,0
4995,0,0,0,0,0
4996,0,0,0.246145234,0,0
4997,0,0,0,0,15.69426651
4998,0,0,0.744471749,0,0
4999,8.158374006,2.610679682,4.895024404,8.158374006,0
5000,0,0,0,0,0
5001,0,0,0.561054959,0,0
5002,0,0,0,0,0
5003,0,0,0,0,19.53959636
5004,0,0,0,0,0
5005,0,0,0,0,0
5006,0,0,0,0,11.42465979
5007,0,4.289675203,9.804971892,0,0
5008,0,0,0,0,9.938764826
5009,0,0,0,0,0
5010,0,0,0,0,0
5011,0,0,0,0,3.652726211
5012,0,0,0,3.614949368,0
5013,0,0,7.463291414,33.17018406,33.17018406
5014,0,0,27.23599648,0,0
5015,0,0,0,0,0
5016,0,0,0,0,0
5017,0,0,0,0,0
5018,0,0,0,0,0
5019,0,0.03311433,0.066228659,0,6.622865944
5020,0,0,0,0,39.38811491
5021,0,0,0,0,36.8287756
5022,0,0,3.845134087,0,36.62032463
5023,0,0,0,0,0
5024,0,0,0,0,0
5025,0,0.331502814,3.757031893,0,0
5026,0,0.623409705,0,0,62.34097055
5027,0,0,0,0,0
5028,0,0,0.445359045,0,17.8143618
5029,0,0,0,12.19772926,0
5030,0,0,0,0,0
5031,0,1.121509853,4.112202794,0,74.76732353
5032,5.84131231,0,0.673997574,11.2332929,0
5033,0,0,0,0,22.78197519
5034,0,0,0,0,1.062512631
5035,0,0,0,0,0
5036,0,0,0,0,0
5037,0,0,0,0,0
5038,0,0,0,0,0
5039,0,0,0,0,5.463088814
5040,0,0,0,0,0
5041,0,0,0,0,6.178819728
5042,0,0,0,0,0
5043,0,0,2.611215662,0,0
5044,0,0,0.890975015,0,0
5045,0,0,0,0,0
5046,0,0,0,0,1.836815777
5047,0,0,0,0,9.314605848
5048,0,0,0,0,0
5049,0,0,0,0,0.895163339
5050,0,0,0,0,0
5051,0,0,0,0,0
5052,0,0,0,0,0
5053,0,0,22.78021123,0,0
5054,0,0,0,0,0
5055,0,0,0,0,2.471894655
